Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
folP_R228S,gyrA_S91F,0.971477764,0.008586898,0.969773937,0.973181591,3.267702518,0.484205833,3.171625576,3.36377946
penA_G545S,penA_V316T,0.969471404,0.008149263,0.967854414,0.971088395,37.93673905,6.073083788,36.73170747,39.14177063
penA_G545S,penA_N512Y,0.96923238,0.008744886,0.967497204,0.970967555,36.04789966,5.729620193,34.91101871,37.18478061
penA_F504L,penA_A516G,0.96793559,0.00709564,0.966527661,0.969343519,1.82595962,0.160655094,1.794082164,1.857837076
mtrR,porB1b_G120K,0.967262936,0.016060592,0.964076166,0.970449706,1.055169348,0.028364985,1.04954112,1.060797577
mtrR,mtrR_A39T,0.967023897,0.014687786,0.964109522,0.969938273,1.04712531,0.02436943,1.042289887,1.051960734
mtrR,mtrR_A_53del,0.966768202,0.0166424,0.963465988,0.970070415,1.058579996,0.029824793,1.05266211,1.064497882
rpsJ_V57M,folP_R228S,0.966306662,0.013445151,0.963638852,0.968974472,12.22115543,5.406829828,11.14832309,13.29398777
penA_A510V,penA_N512Y,0.964931651,0.010165609,0.962914573,0.966948728,1.572877705,0.118164404,1.549431324,1.596324087
penA_F504L,penA_N512Y,0.964048241,0.008649579,0.962331977,0.965764506,1.565305012,0.116123457,1.542263599,1.588346425
penA_F504L,penA_V316T,0.963868474,0.008639405,0.962154229,0.96558272,1.560801877,0.115746544,1.537835252,1.583768503
penA_A510V,penA_V316T,0.963607043,0.010054464,0.961612019,0.965602067,1.570415635,0.119300722,1.546743783,1.594087486
penA_A510V,gyrA_D95G,0.963541619,0.012060685,0.961148517,0.96593472,1.501900728,0.092635393,1.483519856,1.5202816
penA_F504L,gyrA_D95G,0.9627744,0.011925357,0.96040815,0.965140649,1.49826775,0.089847582,1.48044004,1.516095459
penA_F504L,penA_G545S,0.962590575,0.008596844,0.960884774,0.964296375,1.574414527,0.118807216,1.550840598,1.597988457
penA_A510V,penA_G545S,0.960757726,0.010079301,0.958757774,0.962757678,1.577185234,0.118310665,1.553709831,1.600660637
penA_F504L,parC_S87R,0.960113947,0.016468072,0.956846324,0.963381569,1.637942354,0.134682684,1.611218388,1.664666321
penA_A510V,penA_I312M,0.959967642,0.012233612,0.957540228,0.962395056,1.558600797,0.117124786,1.535360699,1.581840896
penA_A510V,parC_S87R,0.959773506,0.016819595,0.956436133,0.963110878,1.645872046,0.139789041,1.618134868,1.673609225
penA_F504L,penA_I312M,0.958783725,0.010443742,0.95671146,0.96085599,1.547575213,0.114685214,1.524819178,1.570331247
rpsJ_V57M,parC_S87R,0.957481885,0.016147819,0.954277807,0.960685963,1.883144752,0.198237738,1.843810084,1.92247942
penA_V316T,penA_I312M,0.95732106,0.0098988,0.955356923,0.959285196,45.93566995,6.887267241,44.5690867,47.30225319
penA_G545S,penA_I312M,0.956876951,0.012048032,0.95448636,0.959267542,27.95856142,4.217247334,27.12176805,28.79535478
penA_A510V,rpoB_H553N,0.956121504,0.010773153,0.953983877,0.958259132,1.534175553,0.088387607,1.516637534,1.551713572
penA_F504L,rpoB_H553N,0.956087696,0.009078211,0.954286382,0.95788901,1.531462875,0.094335835,1.512744599,1.550181152
penA_G545S,penA_A311V,0.95583201,0.017659814,0.95232792,0.959336101,8.011019397,1.724900731,7.66876167,8.353277124
rpsJ_V57M,ponA_L421P,0.955007218,0.015697207,0.951892552,0.958121884,3.04676255,0.510936288,2.945381706,3.148143395
penA_A510V,penA_A311V,0.954812804,0.01309225,0.952215017,0.95741059,1.464515517,0.094043708,1.445855205,1.483175829
penA_V316T,penA_N512Y,0.954501458,0.009315679,0.952653025,0.956349891,49.12258701,8.84734238,47.36708234,50.87809169
folP_R228S,parC_S87R,0.954480239,0.016794735,0.951147799,0.957812679,1.922440105,0.197886838,1.883175063,1.961705147
penA_F504L,gyrA_D95A,0.954076332,0.009865527,0.952118797,0.956033866,1.490065502,0.091711047,1.471868041,1.508262964
penA_F504L,porB1b_A121N,0.954061869,0.015060998,0.95107344,0.957050298,1.372614645,0.065110563,1.359695297,1.385533993
penA_F504L,penA_A311V,0.953610142,0.011216276,0.951384589,0.955835694,1.45872611,0.094177605,1.44003923,1.47741299
penA_N512Y,penA_I312M,0.953558297,0.010717396,0.951431734,0.955684861,45.60496567,6.91529633,44.23282085,46.97711049
ponA_L421P,porB1b_G120K,0.953358849,0.019311427,0.949527043,0.957190655,2.972338528,0.407966583,2.891389107,3.053287949
penA_A510V,porB1b_A121N,0.953310941,0.015217616,0.950291435,0.956330446,1.375982481,0.068406414,1.362409164,1.389555798
penA_A510V,gyrA_D95A,0.952674458,0.013468899,0.950001936,0.95534698,1.491598862,0.090702112,1.473601595,1.509596128
folP_R228S,rpsJ_V57M,0.952342828,0.019145311,0.948543983,0.956141673,16.38469597,7.452809797,14.90589682,17.86349512
penA_A510V,porB1b_G120K,0.952045784,0.018659626,0.94834331,0.955748259,1.631454701,0.131940468,1.605274849,1.657634552
penA_F504L,porB1b_G120K,0.951458733,0.016951572,0.948095173,0.954822292,1.62252721,0.126010242,1.597524044,1.647530375
penA_N512Y,penA_V316T,0.951342993,0.009801437,0.949398175,0.953287811,51.14606347,7.707534377,49.61672144,52.67540551
gyrA_S91F,parC_S87R,0.95082141,0.021860034,0.946483905,0.955158915,3.159297551,0.558171192,3.048544277,3.270050825
rpsJ_V57M,gyrA_D95G,0.950511738,0.016093779,0.947318383,0.953705093,1.63233237,0.12158255,1.608207754,1.656456986
mtrR,gyrA_D95A,0.950108339,0.014242919,0.947282235,0.952934443,1.022205675,0.014581482,1.019312393,1.025098957
penA_A510V,penA_T483S,0.949964689,0.0149108,0.947006063,0.952923315,1.45171449,0.091598054,1.433539449,1.469889531
folP_R228S,gyrA_D95G,0.948546986,0.015111791,0.945548479,0.951545493,1.663861398,0.124377882,1.639182128,1.688540668
penA_I312M,penA_V316T,0.948526066,0.009624999,0.946616257,0.950435875,55.44406234,10.64487228,53.33188873,57.55623594
penA_I312M,penA_N512Y,0.948347734,0.009632342,0.946436469,0.950259,52.40382938,10.42102243,50.33607244,54.47158632
penA_F504L,penA_T483S,0.947471181,0.013871825,0.94471871,0.950223652,1.440010176,0.094414314,1.421276328,1.458744024
mtrR,rpoB_H553N,0.947142912,0.014981056,0.944170346,0.950115479,1.017400767,0.011686252,1.015081961,1.019719573
gyrA_S91F,gyrA_D95G,0.946686372,0.018153685,0.943084287,0.950288457,2.341046679,0.252006118,2.291043198,2.39105016
folP_R228S,porB1b_G120K,0.946619335,0.019011991,0.942846943,0.950391726,1.907207479,0.194856911,1.86854364,1.945871318
penA_A510V,mtrR_A_53del,0.945159295,0.017514091,0.94168412,0.948634471,1.672176778,0.141717442,1.644056963,1.700296593
penA_F504L,mtrR_A_53del,0.944533229,0.016363647,0.941286326,0.947780131,1.662645217,0.129251279,1.636998959,1.688291475
ponA_L421P,mtrR_A_53del,0.944301618,0.029574415,0.938433413,0.950169824,3.285110797,0.512421203,3.183435313,3.386786281
porB1b_G120K,porB1b_A121N,0.944228203,0.024307198,0.939405128,0.949051279,3.182835636,0.472156875,3.089149469,3.276521804
folP_R228S,mtrR_A_53del,0.941431538,0.020652577,0.937333618,0.945529457,2.005424406,0.214753143,1.962812723,2.048036088
folP_R228S,porB1b_A121N,0.941163582,0.020126351,0.937170077,0.945157087,1.491409833,0.093152307,1.472926394,1.509893271
penA_A311V,penA_T483S,0.939595855,0.01560259,0.936499963,0.942691747,42.94377825,6.811913762,41.59214678,44.29540973
mtrR,porB1b_A121D,0.939435146,0.027321144,0.934014039,0.944856254,1.005983573,0.034192579,0.999199023,1.012768122
penA_V316T,penA_G545S,0.93839052,0.011068156,0.936194358,0.940586683,76.44499823,15.86692719,73.29665564,79.59334082
mtrR,penA_D346DD,0.938026765,0.017321895,0.934589725,0.941463805,1.006157419,0.0180316,1.002579558,1.009735279
mtrR,rpsJ_V57M,0.936244048,0.017368468,0.932797767,0.939690329,1.000708482,0.00517211,0.999682223,1.001734741
penA_N512Y,penA_G545S,0.935980154,0.011651728,0.933668198,0.938292109,75.02914491,15.72070707,71.90981556,78.14847425
mtrR,folP_R228S,0.93584652,0.018425997,0.932190403,0.939502637,1.002163922,0.006572343,1.000859827,1.003468018
penA_D346DD,penA_G542S,0.935209521,0.023345536,0.930577261,0.939841782,1.58874023,0.092371607,1.570411699,1.607068761
penA_A510V,penA_G542S,0.935058981,0.02810868,0.929481609,0.940636353,1.342679101,0.069712415,1.328846645,1.356511556
mtrR,parC_E91G,0.934916659,0.020837406,0.930782065,0.939051252,0.998943365,0.010902955,0.996779982,1.001106748
penA_G545S,penA_T483S,0.934650043,0.022108862,0.930263165,0.939036921,7.085887342,1.328896524,6.822205441,7.349569242
mtrR,mtrR_G45D,0.934592115,0.018166442,0.930987498,0.938196731,0.998881989,0.012108361,0.996479427,1.001284551
penA_F504L,penA_G542S,0.934127606,0.028069639,0.928557981,0.939697232,1.336834566,0.069265435,1.323090801,1.350578331
penA_V316T,penA_A311V,0.934087636,0.017476657,0.930619888,0.937555384,8.238127,1.908834619,7.8593728,8.616881201
mtrR,penA_A516G,0.933581234,0.018230434,0.929963921,0.937198548,0.996637691,0.013105043,0.994037366,0.999238016
rpsJ_V57M,porB1b_A121N,0.93348715,0.022442316,0.929034108,0.937940193,1.451561901,0.08467478,1.434760588,1.468363214
penA_A516G,penA_G542S,0.933083319,0.025535611,0.9280165,0.938150138,2.48093286,0.260338585,2.429276037,2.532589684
penA_N512Y,penA_A311V,0.932724198,0.019808369,0.928793788,0.936654608,8.265065296,1.871365763,7.893745729,8.636384863
rpsJ_V57M,porB1b_G120K,0.931498777,0.019531201,0.927623363,0.935374191,1.790398599,0.163672841,1.757922356,1.822874841
ponA_L421P,porB1b_A121N,0.929259671,0.026601027,0.92398145,0.934537892,1.817629072,0.138446833,1.790158217,1.845099927
mtrR,penA_F504L,0.929192738,0.01931012,0.925361191,0.933024284,0.977168298,0.022223357,0.972758702,0.981577894
mtrR,penA_A510V,0.928621171,0.019279382,0.924795723,0.932446619,0.973404327,0.023430859,0.968755136,0.978053518
penA_I312M,penA_A311V,0.926271521,0.018810382,0.922539134,0.930003909,8.331980632,1.903805521,7.954224313,8.70973695
penA_I312M,penA_T483S,0.925227095,0.020298698,0.921199393,0.929254798,7.838705818,1.617902564,7.517678848,8.159732787
penA_V316T,penA_T483S,0.925071922,0.021666444,0.92077283,0.929371015,7.54665672,1.521537375,7.244750695,7.848562746
rpsJ_V57M,penA_A510V,0.923396028,0.023067735,0.918818889,0.927973167,51.34271519,33.87383531,44.62141137,58.06401902
mtrR,parC_S88P,0.922982332,0.039418684,0.91516081,0.930803854,0.986962981,0.042322885,0.978565202,0.99536076
penA_N512Y,penA_T483S,0.922884922,0.021546086,0.918609711,0.927160133,7.584838173,1.560004193,7.275299496,7.894376849
rpsJ_V57M,mtrR_A_53del,0.922634444,0.021437417,0.918380796,0.926888093,1.842045157,0.176750042,1.806974114,1.8771162
mtrR,parC_D86N,0.922079726,0.030615723,0.916004902,0.92815455,0.98460925,0.02556207,0.979537181,0.989681319
rpsJ_V57M,penA_G542S,0.921355143,0.033572768,0.914693577,0.928016708,1.429765596,0.08569582,1.412761686,1.446769506
penA_F504L,porB1b_A121D,0.920377982,0.022394659,0.915934396,0.924821569,1.423139966,0.087345664,1.405808691,1.440471241
mtrR,porB1b_G120D,0.920147663,0.033245513,0.913551032,0.926744294,0.982731752,0.02693201,0.977387857,0.988075647
penA_A510V,porB1b_A121D,0.919898179,0.024489381,0.915038954,0.924757403,1.428485308,0.093517382,1.409929431,1.447041186
rpsJ_V57M,gyrA_D95A,0.918912109,0.018552365,0.915230917,0.922593301,1.568306695,0.114313901,1.545624337,1.590989053
penA_I312M,penA_G545S,0.918198428,0.01504024,0.915214119,0.921182738,54.39391729,13.50697725,51.71383997,57.07399461
mtrR,penA_P551S,0.917216588,0.03168412,0.910929771,0.923503404,0.979458027,0.026407055,0.974218294,0.98469776
penA_T483S,penA_A311V,0.916953154,0.014913151,0.913994061,0.919912247,60.50091822,13.18751988,57.88422817,63.11760827
rpsJ_V57M,rpoB_H553N,0.916556129,0.0171739,0.913148455,0.919963804,1.606901662,0.104576478,1.58615142,1.627651904
mtrR_A_53del,porB1b_G120K,0.916139114,0.028952635,0.910394283,0.921883945,9.601783165,3.867394395,8.834408213,10.36915812
folP_R228S,penA_G542S,0.915468048,0.034876585,0.908547777,0.92238832,1.442009983,0.080884571,1.42596073,1.458059237
mtrR,penA_G545S,0.914394218,0.023737744,0.909684135,0.919104302,0.968072782,0.014150419,0.965265032,0.970880532
folP_R228S,gyrA_D95A,0.913134584,0.020703421,0.909026576,0.917242592,1.584804787,0.104815541,1.56400711,1.605602464
rpsJ_V57M,penA_F504L,0.913042639,0.022605165,0.908557284,0.917527994,20.59337367,7.539193232,19.09743417,22.08931317
folP_R228S,rpoB_H553N,0.912811562,0.017182449,0.909402192,0.916220933,1.631762359,0.103847812,1.611156701,1.652368018
mtrR,penA_V316T,0.912580667,0.02396144,0.907826198,0.917335137,0.965466275,0.014403222,0.962608363,0.968324186
mtrR,penA_I312M,0.912274357,0.024356919,0.907441415,0.917107298,0.964501143,0.015045148,0.961515859,0.967486427
mtrR,penA_N512Y,0.912059829,0.024061137,0.907285577,0.91683408,0.964874929,0.013905332,0.962115809,0.967634048
mtrR,mtrR_G_131A,0.911704287,0.038985421,0.903968734,0.91943984,0.973016264,0.035361041,0.965999866,0.980032662
parC_S87R,penA_G542S,0.910109319,0.060574004,0.898090123,0.922128516,3.093473197,0.400737555,3.013958172,3.172988222
porB1b_G120K,porB1b_A121D,0.910102709,0.039508238,0.902263418,0.917942001,5.822936395,1.151237465,5.594505906,6.051366884
rpsJ_V57M,penA_A516G,0.909609797,0.022660825,0.905113398,0.914106197,1.864290172,0.158765998,1.832787553,1.89579279
mtrR,penA_A311V,0.90842021,0.025289467,0.903402231,0.913438189,0.963135883,0.014829525,0.960193383,0.966078382
folP_R228S,penA_A510V,0.907891526,0.025789208,0.902774387,0.913008664,40.10581523,23.27984158,35.4865896,44.72504086
mtrR,penA_T483S,0.905656179,0.026700204,0.900358279,0.910954079,0.959712947,0.01649748,0.956439489,0.962986405
folP_R228S,porB1b_A121D,0.905156769,0.027073884,0.899784723,0.910528815,1.588912437,0.122949587,1.564516572,1.613308303
mtrR_A_53del,porB1b_A121N,0.901856918,0.032001197,0.895507187,0.90820665,2.627182637,0.301844739,2.567290092,2.687075181
ponA_L421P,parC_S87R,0.899195633,0.032546598,0.892737682,0.905653584,2.514623452,0.322153746,2.45070116,2.578545744
folP_R228S,penA_F504L,0.898943877,0.024868929,0.894009342,0.903878412,19.68723141,6.936240175,18.31093088,21.06353195
mtrR,penA_P551L,0.89675582,0.041267655,0.888567422,0.904944218,0.955883864,0.035904128,0.948759706,0.963008022
folP_R228S,penA_A516G,0.894751698,0.024911411,0.889808734,0.899694663,1.853163348,0.151981299,1.823006961,1.883319735
gyrA_S91F,porB1b_A121N,0.891485496,0.035626645,0.884416396,0.898554595,1.793006962,0.149606399,1.763321806,1.822692117
gyrA_S91F,penA_G542S,0.891048189,0.046632917,0.881795207,0.900301172,1.785996975,0.147025446,1.756823937,1.815170013
rpsJ_V57M,porB1b_A121D,0.890740443,0.026552883,0.885471775,0.896009111,1.513509011,0.109408042,1.491800082,1.53521794
ponA_L421P,gyrA_S91F,0.889823764,0.030115094,0.883848276,0.895799252,5.743530818,1.450758749,5.455668808,6.031392828
rpsJ_V57M,penA_N512Y,0.888531377,0.025926144,0.883387068,0.893675687,1.534150998,0.116043792,1.511125392,1.557176604
rpsJ_V57M,penA_V316T,0.886296301,0.026589027,0.881020461,0.891572141,1.532353586,0.120660144,1.508411995,1.556295176
folP_R228S,penA_N512Y,0.885159966,0.025570714,0.880086181,0.89023375,1.564693696,0.118820245,1.541117182,1.588270211
ponA_L421P,porB1b_A121D,0.884906295,0.037963221,0.877373568,0.892439022,2.069098483,0.223900486,2.024671769,2.113525197
rpsJ_V57M,penA_G545S,0.884344875,0.026465212,0.879093603,0.889596147,1.537922447,0.115821065,1.514941035,1.560903859
folP_R228S,penA_V316T,0.883833866,0.024320302,0.879008191,0.888659542,1.562042278,0.117235637,1.538780184,1.585304372
rpsJ_V57M,penA_I312M,0.881462406,0.026621553,0.876180112,0.886744699,1.516242313,0.116372995,1.493151386,1.53933324
folP_R228S,penA_I312M,0.879636243,0.025965152,0.874484193,0.884788292,1.542420492,0.11677073,1.519250645,1.565590338
folP_R228S,penA_G545S,0.87934718,0.025784546,0.874230967,0.884463393,1.558859852,0.118350584,1.535376529,1.582343176
rpsJ_V57M,penA_A311V,0.877201978,0.027706898,0.871704329,0.882699628,1.430390058,0.091494938,1.412235477,1.448544638
folP_R228S,penA_A311V,0.873468147,0.026173193,0.868274818,0.878661477,1.449895449,0.095450327,1.430956033,1.468834865
rpsJ_V57M,penA_T483S,0.87185046,0.028270385,0.866241002,0.877459918,1.413780688,0.09351826,1.395224636,1.43233674
folP_R228S,penA_T483S,0.869120989,0.027255335,0.863712939,0.874529039,1.437347487,0.095391634,1.418419717,1.456275257
ponA_L421P,gyrA_D95G,0.867934108,0.034141231,0.861159748,0.874708469,1.921060999,0.176343959,1.886070532,1.956051467
gyrA_S91F,ponA_L421P,0.863512273,0.028849878,0.857787831,0.869236714,6.985822093,2.300933886,6.529266891,7.442377295
mtrR,mtrC_C_120T,0.856751549,0.051263885,0.846579682,0.866923416,0.911905692,0.046521808,0.902674756,0.921136628
gyrA_S91F,gyrA_D95A,0.8563175,0.031987514,0.849970483,0.862664516,2.006998527,0.212021274,1.964928906,2.049068147
penA_A510V,porB1b_G120D,0.854380081,0.052326103,0.843997447,0.864762715,1.200447093,0.090940546,1.182402515,1.21849167
ponA_L421P,penA_G542S,0.850016697,0.047256514,0.840639979,0.859393414,1.632062051,0.117290118,1.608789147,1.655334955
mtrR_A_53del,porB1b_A121D,0.839825115,0.045349241,0.830826841,0.848823388,3.603730451,0.656515892,3.473463455,3.733997447
gyrA_S91F,porB1b_G120K,0.835583972,0.030013298,0.829628683,0.841539262,2.296058216,0.28107744,2.240286354,2.351830078
penA_A510V,mtrC_C_120T,0.831211655,0.051899877,0.820913594,0.841509717,1.166170984,0.085088558,1.149287568,1.1830544
gyrA_S91F,mtrR_A_53del,0.830099954,0.033283621,0.823495761,0.836704146,2.463875043,0.317232055,2.400929321,2.526820765
porB1b_G120K,mtrR_A_53del,0.829795214,0.050460263,0.819782803,0.839807625,18.74174551,7.958727417,17.16256132,20.32092969
gyrA_S91F,rpoB_H553N,0.828639486,0.02812037,0.823059794,0.834219177,1.978974875,0.157228307,1.947777368,2.010172383
mtrC_C_120T,mtrR_G_131A,0.826718116,0.052639225,0.816273351,0.83716288,80.56332344,21.52384486,76.29252565,84.83412122
penA_A510V,mtrR_G_131A,0.825583352,0.058647842,0.813946348,0.837220357,1.1597734,0.093529707,1.141215077,1.178331723
penA_F504L,porB1b_G120D,0.819944458,0.045948789,0.810827221,0.829061695,1.147250345,0.084514243,1.130480886,1.164019805
ponA_L421P,folP_R228S,0.816402603,0.0354626,0.809366054,0.823439152,31.07791487,28.4600876,25.43081605,36.7250137
gyrA_D95G,penA_G542S,0.812684398,0.104406286,0.791967926,0.83340087,4.693714042,1.114780772,4.472517351,4.914910732
mtrR,gyrA_D95N,0.805008184,0.141383519,0.776954627,0.833061742,0.855638668,0.149991891,0.825877023,0.885400314
penA_F504L,mtrR_G_131A,0.804026062,0.057687693,0.792579572,0.815472551,1.122836866,0.08893198,1.105190831,1.1404829
penA_A510V,penA_P551L,0.798536115,0.067869731,0.785069288,0.812002942,1.117529772,0.091944225,1.099286043,1.135773501
gyrA_S91F,parC_D86N,0.79245472,0.044579061,0.783609267,0.801300173,1.51075851,0.093265119,1.492252687,1.529264333
penA_A516G,penA_P551S,0.789326511,0.041872345,0.781018129,0.797634892,1.919003225,0.199778232,1.879362889,1.95864356
ponA_L421P,rpoB_H553N,0.789060775,0.030717466,0.782965764,0.795155787,1.729090238,0.128330855,1.703626613,1.754553864
gyrA_S91F,folP_R228S,0.78837722,0.028922531,0.782638363,0.794116078,19.21791535,6.768313643,17.87493508,20.56089561
ponA_L421P,rpsJ_V57M,0.787065424,0.032768348,0.780563473,0.793567375,11.61107961,4.614392619,10.69548401,12.52667522
penA_F504L,penA_P551L,0.785575139,0.045601399,0.776526832,0.794623446,1.097478849,0.071237341,1.083343815,1.111613883
penA_F504L,mtrC_C_120T,0.783052423,0.070109143,0.769141248,0.796963598,1.093359449,0.110880115,1.071358429,1.11536047
porB1b_G120K,parC_S88P,0.782964565,0.032799978,0.776456338,0.789472792,2.287096362,0.254736927,2.236551029,2.337641695
gyrA_S91F,rpsJ_V57M,0.782827131,0.030310964,0.776812778,0.788841484,24.4485524,7.020002688,23.05563156,25.84147323
gyrA_D95G,porB1b_A121N,0.782108261,0.081469005,0.765943043,0.798273479,4.403283913,0.918632467,4.221007302,4.585560525
mtrR_G_131A,mtrC_C_120T,0.779514543,0.076917655,0.764252411,0.794776674,99.06801318,23.40990879,94.4229794,103.713047
penA_A510V,parC_D86N,0.770962483,0.033067948,0.764401085,0.777523881,1.075085468,0.043253114,1.066503111,1.083667824
penA_F504L,parC_D86N,0.76856306,0.031644342,0.762284136,0.774841984,1.070353749,0.035240488,1.063361272,1.077346227
gyrA_S91F,porB1b_A121D,0.767088655,0.040716853,0.759009548,0.775167762,1.698919025,0.167267615,1.665729501,1.732108549
ponA_L421P,gyrA_D95A,0.764678225,0.031892684,0.758350025,0.771006426,1.592608163,0.127253652,1.567358278,1.617858049
penA_A510V,mtrR_A39T,0.762265472,0.055563589,0.751240451,0.773290494,1.085932931,0.103736471,1.065349365,1.106516498
penA_F504L,mtrR_A39T,0.756873116,0.053777753,0.746202443,0.767543789,1.069358191,0.09764471,1.049983362,1.08873302
parC_S88P,gyrA_D95N,0.752612262,0.120863812,0.72863026,0.776594265,150.4772612,145.0775556,121.6907267,179.2637957
gyrA_D95N,parC_S88P,0.752464524,0.149396276,0.722821062,0.782107986,124.0621845,104.3060522,103.3656008,144.7587682
rpsJ_V57M,mtrC_C_120T,0.750499029,0.080069479,0.734611507,0.766386551,1.125328976,0.116488149,1.1022152,1.148442752
ponA_L421P,penA_A510V,0.749579862,0.035243196,0.742586847,0.756572877,17.09772056,7.074695619,15.69394746,18.50149366
ponA_L421P,penA_A516G,0.747582582,0.033108098,0.741013217,0.754151947,1.852635071,0.159084552,1.821069244,1.884200897
rpsJ_V57M,porB1b_G120D,0.747236303,0.106490217,0.726106334,0.768366272,1.122213481,0.170587754,1.08836517,1.156061793
ponA_L421P,penA_F504L,0.747155564,0.034392066,0.740331432,0.753979696,15.44060583,5.546424697,14.34007484,16.54113682
penA_D346DD,penA_P551S,0.743749888,0.036370868,0.736533119,0.750966657,1.209053125,0.090800922,1.191036252,1.227069997
penA_F504L,penA_P551S,0.741696504,0.029140429,0.735914411,0.747478597,1.030533651,0.048364756,1.020937034,1.040130267
gyrA_S91F,penA_A516G,0.736869383,0.032190867,0.730482016,0.743256749,1.924274028,0.180715083,1.888416235,1.960131821
rpsJ_V57M,penA_P551L,0.736526103,0.078369437,0.720975906,0.752076299,1.102106878,0.110560621,1.080169252,1.124044504
gyrA_S91F,penA_A510V,0.731256413,0.031056687,0.725094093,0.737418734,20.90926552,7.850740297,19.35150832,22.46702272
folP_R228S,penA_P551L,0.730209296,0.076120787,0.715105281,0.745313312,1.11076834,0.116228303,1.087706123,1.133830557
penA_F504L,mtrR_G45D,0.729480815,0.032015106,0.723128324,0.735833307,1.014602663,0.033734233,1.007909059,1.021296266
gyrA_S91F,penA_F504L,0.72729385,0.030364537,0.721268867,0.733318833,16.33243752,5.226468023,15.29539287,17.36948216
penA_A510V,mtrR_G45D,0.72648622,0.038556834,0.718835707,0.734136732,1.010531467,0.038589789,1.002874416,1.018188519
mtrR_A_53del,mtrR_G45D,0.725259553,0.11586276,0.702269868,0.748249239,2.017339337,0.368535815,1.944213836,2.090464838
penA_F504L,parC_S88P,0.72326566,0.101087066,0.703207793,0.743323527,1.004897014,0.145788043,0.975969503,1.033824524
ponA_L421P,penA_N512Y,0.717479358,0.035353325,0.710464491,0.724494224,1.490528093,0.119900109,1.46673731,1.514318876
penA_F504L,mtrR,0.716857112,0.031297173,0.710647074,0.72306715,0.908252465,0.088116192,0.890768301,0.925736629
penA_A510V,penA_P551S,0.716088451,0.037488186,0.708649982,0.723526921,0.994769844,0.0344328,0.987937629,1.001602059
penA_A510V,parC_E91G,0.715888511,0.033543341,0.709232784,0.722544237,0.993950635,0.026614359,0.988669768,0.999231501
ponA_L421P,penA_G545S,0.715739092,0.032559765,0.709278528,0.722199656,1.496876118,0.120211669,1.473023514,1.520728721
ponA_L421P,penA_V316T,0.715456922,0.033852251,0.708739901,0.722173943,1.482132325,0.117840726,1.458750169,1.505514482
